roc_auc,pr_auc,accuracy,precision,sensitivity,f1,balanced_accuracy,brier_score,model
0.7488501812577648,0.21413046271187763,0.8179832860296437,0.23435152729093642,0.41133386347465783,0.2985872702415312,0.6358000550210656,0.11629315252749743,DeepNeuralNetwork
0.7316414810250057,0.19847712786895788,0.6228871018606118,0.16630557079493785,0.7485455991294522,0.27214766121914846,0.679183434195928,0.23710684478282928,XGBoost
0.7269820553443699,0.18597882932432175,0.6181567328918323,0.16473550248555072,0.7503452894153099,0.27015867753650485,0.6773786006581657,0.20627220191563495,AdaBoost
0.7265018839292952,0.18279477450702836,0.618282876064333,0.16476546773170575,0.7502197296279245,0.27019082933888033,0.6773919782494482,0.24271945596181224,HistGradientBoosting
0.7256243515893736,0.18285766641387424,0.6130912961210975,0.16326567629827138,0.7534424308374837,0.2683761320860199,0.675970085024072,0.24592693298711446,GradientBoosting
0.7227835832792717,0.18913904610584464,0.6236597287921791,0.16659058514453937,0.7484200393420667,0.27252084063581083,0.6795536640025229,0.24859873810390834,CatBoost
0.7150546276873375,0.17978340739355286,0.6254572690003154,0.166995982657065,0.746369229481438,0.2729262320171411,0.6796271027839939,0.23531397404456733,LightGBM
0.6904626619390624,0.15207430419208381,0.6160596026490066,0.15435111775715,0.6868957435232076,0.25206186358679794,0.6477949410039892,0.27605693388871366,ExtraTrees
0.6898693039202559,0.14977218587960506,0.620297224850205,0.15629982537392756,0.6892813794835307,0.25481777179505033,0.6512028538328585,0.23919099438487684,RandomForest
